# Version separada por comas de 200.txt
3884,958,1039
3885,959,1037
3886,959,1032
3887,958,1030
3888,957,1035
3889,958,1038
3890,956,1037
3891,954,1032
3892,955,1033
3893,953,1033
3894,955,1035
3895,957,1034
3896,957,1038
3897,958,1038
3898,955,1032
3899,954,1032
3900,954,1035
3901,956,1037
3902,959,1033
3903,959,1032
3904,958,1034
3905,958,1037
3906,962,1039
3907,963,1036
3908,962,1038
3909,964,1038
3910,965,1033
3911,966,1033
3912,968,1038
3913,971,1041
3914,973,1038
3915,974,1036
3916,975,1034
3917,976,1037
3918,977,1038
3919,977,1037
3920,976,1038
3921,972,1041
3922,969,1032
3923,965,1033
3924,966,1037
3925,965,1036
3926,966,1032
3927,968,1032
3928,967,1035
3929,966,1035
3930,963,1032
3931,962,1033
3932,963,1032
3933,964,1031
3934,962,1024
3935,961,1027
3936,963,1029
3937,965,1029
3938,969,1029
3939,967,1030
3940,965,1027
3941,962,1023
3942,961,1024
3943,956,1028
3944,955,1028
3945,955,1024
3946,957,1022
3947,956,1024
3948,959,1022
3949,961,1020
3950,963,1023
3951,960,1028
3952,958,1024
3953,955,1020
3954,957,1023
3955,964,1030
3956,965,1025
3957,967,1024
3958,966,1023
3959,963,1027
3960,965,1025
3961,962,1027
3962,958,1028
3963,954,1025
3964,954,1021
3965,961,1020
3966,974,1026
3967,994,1026
3968,1016,1024
3969,1040,1023
3970,1063,1024
3971,1081,1019
3972,1101,1021
3973,1123,1027
3974,1149,1032
3975,1169,1031
3976,1182,1025
3977,1172,1028
3978,1150,1031
3979,1129,1029
3980,1091,1028
3981,1029,1034
3982,966,1039
3983,922,1034
3984,905,1039
3985,903,1046
3986,910,1044
3987,923,1036
3988,932,1032
3989,931,1036
3990,936,1038
3991,941,1040
3992,944,1039
3993,945,1037
3994,942,1035
3995,937,1030
3996,935,1028
3997,935,1037
3998,936,1032
3999,934,1030
4000,935,1028
4001,935,1033
4002,942,1030
4003,949,1029
4004,951,1029
4005,947,1033
4006,944,1030
4007,938,1028
4008,941,1030
4009,944,1032
4010,946,1028
4011,945,1026
4012,944,1026
4013,943,1030
4014,946,1028
4015,948,1028
4016,948,1029
4017,949,1031
4018,948,1027
4019,945,1022
4020,947,1027
4021,950,1032
4022,949,1031
4023,949,1031
4024,946,1028
4025,947,1030
4026,951,1031
4027,954,1027
4028,957,1028
4029,956,1032
4030,954,1034
4031,957,1029
4032,961,1030
4033,964,1036
4034,970,1033
4035,971,1028
4036,966,1028
4037,963,1030
4038,966,1034
4039,968,1032
4040,972,1032
4041,971,1034
4042,968,1030
4043,971,1025
4044,974,1028
4045,978,1034
4046,979,1036
4047,976,1033
4048,973,1032
4049,975,1032
4050,978,1033
4051,982,1032
4052,982,1030
4053,980,1034
4054,980,1034
4055,979,1032
4056,982,1031
4057,989,1038
4058,996,1036
4059,997,1031
4060,996,1027
4061,997,1027
4062,998,1035
4063,997,1037
4064,996,1032
4065,997,1035
4066,997,1034
4067,993,1033
4068,991,1031
4069,991,1032
4070,991,1038
4071,989,1039
4072,988,1035
4073,985,1034
4074,984,1039
4075,984,1039
4076,983,1032
4077,984,1032
4078,979,1036
4079,980,1035
4080,979,1034
4081,977,1033
4082,976,1040
4083,976,1039
4084,974,1031
4085,973,1028
4086,976,1033
4087,976,1039
4088,975,1036
4089,973,1031
4090,970,1030
4091,967,1034
4092,965,1033
4093,965,1031
4094,966,1029
4095,966,1035
4096,966,1030
4097,963,1029
4098,964,1027
4099,964,1034
4100,967,1036
4101,964,1031
4102,965,1026
4103,963,1029
4104,961,1037
4105,963,1037
4106,962,1030
4107,960,1031
4108,958,1033
4109,956,1032
4110,957,1030
4111,958,1031
4112,957,1035
4113,955,1036
4114,954,1029
4115,952,1031
4116,951,1036
4117,951,1038
4118,953,1032
4119,950,1032
4120,951,1035
4121,946,1034
4122,947,1034
4123,949,1032
4124,951,1038
4125,951,1036
4126,953,1031
4127,953,1028
4128,953,1032
4129,953,1039
4130,954,1036
4131,955,1034
4132,956,1033
4133,955,1038
4134,957,1039
4135,958,1037
4136,956,1033
4137,954,1037
4138,951,1036
4139,949,1035
4140,947,1032
4141,946,1036
4142,948,1040
4143,948,1039
4144,949,1028
4145,949,1029
4146,949,1034
4147,950,1039
4148,950,1036
4149,951,1034
4150,949,1036
4151,947,1037
4152,951,1035
4153,953,1031
4154,956,1032
4155,956,1038
4156,959,1035
4157,962,1032
4158,965,1037
4159,964,1041
4160,964,1039
4161,958,1035
4162,954,1030
4163,947,1034
4164,945,1040
4165,946,1040
4166,946,1037
4167,946,1037
4168,940,1040
4169,940,1037
4170,944,1033
4171,948,1035
4172,949,1038
4173,949,1041
4174,947,1035
4175,948,1036
4176,949,1039
4177,951,1041
4178,954,1035
4179,954,1032
4180,954,1034
4181,951,1036
4182,952,1036
4183,952,1035
4184,949,1039
4185,947,1040
4186,943,1035
4187,941,1028
4188,940,1032
4189,948,1037
4190,959,1037
4191,973,1032
4192,983,1032
4193,999,1035
4194,1021,1037
4195,1042,1033
4196,1063,1033
4197,1082,1036
4198,1102,1038
4199,1124,1033
4200,1147,1035
4201,1157,1041
4202,1153,1039
4203,1132,1036
4204,1109,1034
4205,1088,1036
4206,1059,1045
4207,1013,1049
4208,965,1044
4209,931,1047
4210,907,1049
4211,896,1047
4212,900,1045
4213,908,1047
4214,920,1050
4215,926,1048
4216,927,1044
4217,929,1042
4218,935,1047
4219,939,1049
4220,941,1044
4221,937,1041
4222,933,1041
4223,932,1043
4224,930,1039
4225,926,1039
4226,930,1040
4227,933,1039
4228,935,1033
4229,938,1030
4230,938,1037
4231,936,1040
4232,939,1035
4233,939,1033
4234,939,1037
4235,939,1034
4236,941,1032
4237,941,1034
4238,942,1038
4239,944,1037
4240,942,1032
4241,942,1032
4242,943,1035
4243,946,1032
4244,947,1027
4245,951,1029
4246,951,1032
4247,949,1028
4248,948,1029
4249,946,1033
4250,950,1031
4251,951,1029
4252,950,1026
4253,947,1030
4254,948,1031
4255,949,1026
4256,951,1027
4257,951,1035
4258,951,1030
4259,952,1026
4260,958,1029
4261,957,1036
4262,961,1031
4263,963,1028
4264,964,1030
4265,964,1032
4266,967,1028
4267,972,1030
4268,974,1033
4269,975,1030
4270,975,1025
4271,975,1027
4272,978,1032
4273,982,1031
4274,984,1028
4275,985,1032
4276,983,1031
4277,980,1026
4278,984,1027
4279,988,1034
4280,997,1031
4281,997,1027
4282,999,1027
4283,996,1030
4284,991,1029
4285,990,1028
4286,987,1032
4287,993,1034
4288,997,1025
4289,992,1025
4290,986,1030
4291,981,1031
4292,977,1030
4293,978,1033
4294,978,1033
4295,975,1029
4296,976,1031
4297,975,1037
4298,975,1035
4299,975,1030
4300,976,1029
4301,972,1034
4302,973,1032
4303,974,1030
4304,973,1032
4305,971,1032
4306,967,1030
4307,965,1026
4308,968,1033
4309,969,1037
4310,973,1033
4311,974,1030
4312,971,1032
4313,967,1031
4314,966,1029
4315,967,1029
4316,968,1033
4317,966,1036
4318,964,1028
4319,963,1029
4320,963,1035
4321,965,1037
4322,967,1033
4323,968,1032
4324,967,1035
4325,962,1035
4326,959,1031
4327,961,1035
4328,965,1037
4329,965,1035
4330,962,1029
4331,958,1032
4332,956,1033
4333,956,1035
4334,955,1033
4335,953,1037
4336,953,1035
4337,952,1031
4338,953,1032
4339,957,1039
4340,959,1039
4341,960,1032
4342,961,1033
4343,961,1034
4344,962,1037
4345,964,1038
4346,966,1036
4347,964,1041
4348,962,1040
4349,961,1033
4350,965,1034
4351,966,1039
4352,971,1039
4353,968,1033
4354,968,1034
4355,966,1037
4356,965,1038
4357,963,1034
4358,964,1037
4359,960,1037
4360,961,1036
4361,960,1032
4362,963,1034
4363,966,1041
4364,968,1037
4365,968,1032
4366,968,1030
4367,965,1032
4368,966,1035
4369,966,1033
4370,968,1033
4371,968,1035
4372,967,1034
4373,969,1029
4374,974,1030
4375,977,1035
4376,978,1037
4377,977,1033
4378,973,1030
4379,969,1034
4380,966,1036
4381,965,1031
4382,966,1032
4383,969,1030
4384,969,1029
4385,965,1027
4386,964,1027
4387,964,1034
4388,965,1035
4389,969,1031
4390,971,1027
4391,969,1027
4392,972,1030
4393,973,1029
4394,970,1029
4395,974,1030
4396,973,1029
4397,971,1026
4398,971,1026
4399,972,1028
4400,971,1031
4401,972,1027
4402,969,1023
4403,966,1024
4404,967,1026
4405,977,1027
4406,993,1025
4407,1011,1026
4408,1027,1025
4409,1043,1023
4410,1063,1022
4411,1083,1028
4412,1105,1031
4413,1127,1029
4414,1150,1026
4415,1173,1028
4416,1189,1033
4417,1198,1030
4418,1193,1026
4419,1173,1030
4420,1147,1033
4421,1106,1034
4422,1040,1032
4423,978,1037
4424,939,1042
4425,917,1039
4426,907,1037
4427,901,1036
4428,912,1040
4429,926,1044
4430,939,1039
4431,943,1034
4432,943,1035
4433,943,1035
4434,948,1037
4435,952,1035
4436,956,1033
4437,953,1035
4438,946,1034
4439,943,1029
4440,943,1028
4441,944,1033
4442,946,1031
4443,947,1026
4444,949,1025
4445,951,1024
4446,956,1029
4447,958,1030
4448,956,1027
4449,955,1028
4450,956,1027
4451,955,1024
4452,957,1026
4453,960,1030
4454,962,1028
4455,962,1029
4456,963,1025
4457,958,1024
4458,961,1028
4459,964,1029
4460,968,1024
4461,967,1023
4462,965,1026
4463,966,1027
4464,966,1029
4465,969,1029
4466,970,1028
4467,971,1031
4468,969,1024
4469,968,1024
4470,969,1025
4471,969,1030
4472,971,1031
4473,970,1027
4474,971,1026
4475,971,1027
4476,974,1028
4477,977,1026
4478,983,1025
4479,986,1028
4480,986,1030
4481,984,1029
4482,982,1027
4483,986,1027
4484,994,1030
4485,995,1030
4486,995,1025
4487,992,1025
4488,994,1028
4489,997,1031
4490,1002,1032
4491,1000,1028
4492,999,1027
4493,1000,1030
4494,1000,1029
4495,1001,1031
4496,1004,1029
4497,1004,1031
4498,1005,1030
4499,1004,1029
4500,1004,1028
4501,1006,1031
4502,1011,1032
4503,1012,1032
4504,1014,1028
4505,1013,1026
4506,1016,1032
4507,1022,1035
4508,1026,1034
4509,1024,1028
4510,1022,1029
4511,1023,1032
4512,1021,1030
4513,1022,1032
4514,1020,1031
4515,1020,1033
4516,1019,1032
4517,1015,1030
4518,1011,1031
4519,1011,1035
4520,1009,1033
4521,1005,1033
4522,1004,1029
4523,1007,1031
4524,1012,1033
4525,1017,1035
4526,1015,1034
4527,1014,1030
4528,1013,1030
4529,1012,1032
4530,1012,1033
4531,1014,1031
4532,1014,1033
4533,1014,1034
4534,1012,1034
4535,1008,1034
4536,1008,1032
4537,1009,1038
4538,1012,1038
4539,1009,1037
4540,1007,1035
4541,1005,1036
4542,1006,1043
4543,1006,1041
4544,1005,1035
4545,1006,1036
4546,1004,1038
4547,1001,1035
4548,1002,1034
4549,1005,1038
4550,1005,1040
4551,1006,1040
4552,1000,1033
4553,995,1035
4554,995,1036
4555,996,1039
4556,998,1034
4557,999,1033
4558,998,1031
4559,995,1035
4560,994,1034
4561,994,1034
4562,993,1036
4563,993,1037
4564,992,1034
4565,992,1030
4566,991,1031
4567,993,1035
4568,994,1037
4569,993,1033
4570,992,1030
4571,987,1034
4572,988,1037
4573,988,1037
4574,990,1033
4575,997,1035
4576,998,1036
4577,1002,1036
4578,1004,1034
4579,1005,1036
4580,1007,1040
4581,1003,1037
4582,1001,1033
4583,999,1030
4584,998,1034
4585,995,1037
4586,996,1036
4587,992,1035
4588,989,1033
4589,986,1034
4590,985,1034
4591,989,1031
4592,991,1031
4593,994,1036
4594,991,1033
4595,990,1030
4596,990,1033
4597,995,1036
4598,998,1034
4599,997,1027
4600,995,1027
4601,992,1031
4602,994,1036
4603,996,1036
4604,1001,1034
4605,1000,1036
4606,997,1033
4607,995,1028
4608,994,1028
4609,995,1035
4610,996,1038
4611,996,1033
4612,994,1031
4613,990,1034
4614,991,1035
4615,993,1034
4616,996,1034
4617,996,1036
4618,993,1037
4619,993,1034
4620,993,1033
4621,994,1037
4622,999,1038
4623,998,1034
4624,997,1030
4625,995,1030
4626,993,1035
4627,994,1037
4628,996,1036
4629,995,1036
4630,990,1035
4631,986,1031
4632,984,1029
4633,989,1031
4634,998,1034
4635,1015,1034
4636,1030,1030
4637,1041,1027
4638,1063,1030
4639,1086,1034
4640,1106,1030
4641,1125,1028
4642,1143,1030
4643,1167,1034
4644,1192,1035
4645,1217,1039
4646,1239,1036
4647,1249,1038
4648,1241,1038
4649,1220,1034
4650,1191,1033
4651,1145,1037
4652,1072,1042
4653,1008,1043
4654,965,1041
4655,947,1043
4656,944,1048
4657,946,1048
4658,953,1041
4659,960,1043
4660,968,1041
4661,973,1044
4662,981,1043
4663,982,1043
4664,983,1045
4665,982,1045
4666,977,1037
4667,973,1035
4668,972,1039
4669,969,1040
4670,969,1041
4671,971,1037
4672,975,1035
4673,977,1035
4674,978,1039
4675,986,1036
4676,987,1032
4677,987,1034
4678,984,1036
4679,982,1036
4680,985,1036
4681,982,1039
4682,985,1039
4683,985,1038
4684,985,1032
4685,982,1031
4686,982,1034
4687,982,1038
4688,982,1038
4689,986,1035
4690,984,1033
4691,983,1035
4692,984,1037
4693,984,1033
4694,985,1032
4695,985,1036
4696,986,1035
4697,983,1034
4698,988,1034
4699,989,1035
4700,989,1037
4701,989,1037
4702,991,1029
4703,990,1026
4704,991,1032
4705,990,1036
4706,993,1036
4707,994,1032
4708,991,1031
4709,990,1032
4710,993,1034
4711,996,1034
4712,996,1032
4713,999,1032
4714,996,1032
4715,994,1031
4716,997,1032
4717,1001,1036
4718,1006,1037
4719,1007,1034
4720,1007,1029
4721,1005,1029
4722,1005,1034
4723,1010,1038
4724,1015,1035
4725,1017,1032
4726,1016,1033
4727,1016,1035
4728,1019,1035
4729,1023,1033
4730,1028,1032
4731,1029,1037
4732,1030,1036
4733,1026,1035
4734,1025,1034
4735,1028,1037
4736,1027,1040
4737,1027,1039
4738,1030,1034
4739,1031,1032
4740,1033,1036
4741,1032,1042
4742,1035,1040
4743,1034,1036
4744,1033,1036
4745,1029,1037
4746,1030,1039
4747,1031,1039
4748,1033,1033
4749,1033,1034
4750,1029,1034
4751,1024,1037
4752,1025,1035
4753,1025,1033
4754,1025,1038
4755,1025,1038
4756,1021,1034
4757,1019,1029
4758,1019,1027
4759,1019,1036
4760,1020,1039
4761,1018,1035
4762,1013,1030
4763,1012,1035
4764,1012,1039
4765,1012,1038
4766,1015,1035
4767,1015,1032
4768,1017,1030
4769,1015,1036
4770,1013,1035
4771,1014,1031
4772,1013,1033
4773,1012,1037
4774,1012,1037
4775,1010,1029
4776,1010,1029
4777,1008,1035
4778,1007,1039
4779,1008,1038
4780,1004,1031
4781,1002,1029
4782,1001,1036
4783,997,1040
4784,994,1035
4785,990,1029
4786,995,1030
4787,994,1034
4788,998,1035
4789,1000,1033
4790,1003,1034
4791,1004,1036
4792,1000,1035
4793,998,1031
4794,997,1030
4795,998,1032
4796,999,1038
4797,997,1039
4798,999,1033
4799,999,1029
4800,1000,1036
4801,1001,1040
4802,1000,1036
4803,1000,1033
4804,998,1031
4805,995,1033
4806,997,1039
4807,1000,1038
4808,999,1035
4809,1001,1036
4810,1002,1039
4811,1001,1036
4812,999,1034
4813,999,1035
4814,996,1040
4815,996,1042
4816,993,1039
4817,988,1034
4818,989,1037
4819,991,1042
4820,993,1042
4821,995,1038
4822,999,1032
4823,996,1035
4824,997,1040
4825,998,1041
4826,998,1038
4827,993,1035
4828,993,1035
4829,988,1039
4830,988,1038
4831,987,1035
4832,988,1033
4833,984,1038
4834,982,1041
4835,982,1038
4836,981,1038
4837,985,1039
4838,982,1043
4839,983,1042
4840,982,1037
4841,981,1032
4842,984,1037
4843,987,1043
4844,985,1044
4845,987,1041
4846,984,1035
4847,985,1038
4848,987,1043
4849,991,1044
4850,993,1036
4851,993,1036
4852,993,1037
4853,991,1041
4854,994,1040
4855,995,1039
4856,997,1040
4857,995,1045
4858,995,1041
4859,994,1038
4860,994,1035
4861,998,1041
4862,997,1045
4863,991,1040
4864,984,1039
4865,978,1033
4866,980,1038
4867,989,1042
4868,1005,1039
4869,1020,1033
4870,1032,1030
4871,1043,1033
4872,1061,1039
4873,1079,1042
4874,1098,1038
4875,1115,1035
4876,1133,1038
4877,1155,1043
4878,1178,1040
4879,1199,1039
4880,1216,1040
4881,1215,1042
4882,1204,1042
4883,1186,1039
4884,1169,1038
4885,1148,1041
4886,1117,1048
4887,1068,1050
4888,1020,1047
4889,985,1046
4890,960,1049
4891,948,1058
4892,944,1055
4893,943,1051
4894,946,1046
4895,953,1050
4896,961,1053
4897,969,1055
4898,973,1047
4899,974,1044
4900,974,1046
4901,974,1045
4902,975,1047
4903,972,1043
4904,971,1041
4905,964,1043
4906,963,1044
4907,960,1038
4908,963,1034
4909,966,1036
4910,970,1040
4911,972,1040
4912,970,1034
4913,966,1032
4914,969,1034
4915,972,1039
4916,973,1039
4917,974,1036
4918,975,1030
4919,969,1032
4920,973,1039
4921,973,1040
4922,972,1035
4923,972,1032
4924,975,1037
4925,973,1036
4926,973,1035
4927,976,1032
4928,978,1033
4929,981,1034
4930,981,1037
4931,979,1032
4932,980,1027
4933,980,1030
4934,981,1037
4935,985,1036
4936,989,1027
4937,989,1023
4938,987,1029
4939,981,1033
4940,981,1034
4941,979,1029
4942,978,1026
4943,979,1029
4944,986,1035
4945,989,1034
4946,990,1029
4947,990,1027
4948,987,1030
4949,988,1032
4950,993,1029
4951,995,1027
4952,996,1030
4953,1000,1032
4954,999,1030
4955,1001,1023
4956,1003,1024
4957,1005,1029
4958,1010,1033
4959,1008,1027
4960,1009,1026
4961,1009,1027
4962,1014,1031
4963,1018,1028
4964,1019,1025
4965,1018,1028
4966,1018,1031
4967,1014,1028
4968,1019,1024
4969,1019,1028
4970,1021,1033
4971,1027,1033
4972,1027,1025
4973,1027,1023
4974,1025,1029
4975,1029,1034
4976,1036,1033
4977,1039,1029
4978,1037,1026
4979,1030,1031
4980,1030,1032
4981,1035,1031
4982,1034,1028
4983,1035,1031
4984,1033,1034
4985,1027,1030
4986,1023,1029
4987,1022,1034
4988,1021,1035
4989,1021,1035
4990,1018,1030
4991,1014,1027
4992,1014,1034
4993,1017,1037
4994,1018,1034
4995,1016,1031
4996,1013,1034
4997,1009,1035
4998,1005,1033
4999,1006,1032
5000,1010,1034
5001,1010,1037
5002,1006,1033
5003,1003,1031
5004,1003,1034
5005,1005,1039
5006,1005,1038
5007,1003,1034
5008,1001,1031
5009,999,1036
5010,999,1034
5011,1000,1035
5012,1001,1033
5013,1001,1036
5014,998,1037
5015,990,1032
5016,990,1031
5017,992,1038
5018,996,1038
5019,997,1037
5020,993,1031
5021,991,1034
5022,990,1038
5023,991,1035
5024,993,1035
5025,997,1036
5026,994,1034
5027,986,1034
5028,984,1032
5029,982,1034
5030,988,1039
5031,991,1038
5032,987,1032
5033,983,1031
5034,980,1039
5035,977,1040
5036,978,1035
5037,981,1034
5038,982,1036
5039,984,1039
5040,986,1037
5041,987,1037
5042,987,1039
5043,984,1042
5044,984,1039
5045,981,1037
5046,982,1039
5047,981,1043
5048,983,1043
5049,983,1039
5050,981,1038
5051,978,1039
5052,981,1042
5053,984,1042
5054,987,1042
5055,985,1043
5056,984,1043
5057,986,1042
5058,988,1043
5059,989,1044
5060,995,1039
5061,996,1042
5062,997,1044
5063,996,1042
5064,998,1041
5065,1000,1045
5066,1001,1048
5067,1003,1045
5068,1002,1040
5069,1002,1040
5070,1006,1044
5071,1007,1047
5072,1005,1045
5073,1000,1043
5074,996,1043
5075,994,1042
5076,993,1040
5077,996,1039
5078,993,1043
5079,989,1046
5080,986,1042
5081,987,1041
5082,993,1044
5083,995,1047
5084,994,1046
5085,993,1040
5086,997,1038
5087,999,1044
5088,1001,1044
5089,1001,1043
5090,1000,1039
5091,1003,1042
5092,1005,1042
5093,1004,1034
5094,1002,1033
5095,1000,1035
5096,996,1041
5097,994,1039
5098,989,1033
5099,983,1033
5100,986,1037
5101,991,1036
5102,995,1030
5103,994,1029
5104,988,1031
5105,991,1036
5106,995,1033
5107,1000,1032
5108,1004,1032
5109,1001,1035
5110,997,1030
5111,995,1025
5112,997,1030
5113,1001,1037
5114,1003,1035
5115,1004,1031
5116,1003,1032
5117,997,1033
5118,993,1035
5119,990,1030
5120,991,1029
5121,993,1032
5122,1000,1033
5123,1007,1031
5124,1019,1029
5125,1035,1034
5126,1056,1036
5127,1077,1035
5128,1095,1028
5129,1105,1030
5130,1119,1038
5131,1143,1041
5132,1168,1038
5133,1193,1037
5134,1213,1039
5135,1225,1041
5136,1220,1040
5137,1209,1037
5138,1188,1039
5139,1161,1044
5140,1116,1046
5141,1052,1047
5142,995,1046
5143,960,1051
5144,941,1051
5145,938,1049
5146,939,1044
5147,946,1044
5148,954,1049
5149,965,1051
5150,970,1047
5151,973,1047
5152,975,1048
5153,979,1047
5154,982,1041
5155,981,1041
5156,980,1042
5157,978,1045
5158,976,1040
5159,971,1037
5160,968,1039
5161,969,1041
5162,970,1039
5163,980,1037
5164,983,1032
5165,981,1039
5166,981,1043
5167,983,1040
5168,985,1038
5169,984,1041
5170,984,1041
5171,983,1038
5172,983,1032
5173,983,1038
5174,983,1039
5175,982,1043
5176,980,1038
5177,981,1035
5178,986,1039
5179,988,1045
5180,990,1041
5181,990,1037
5182,991,1032
5183,991,1037
5184,990,1042
5185,992,1043
5186,988,1041
5187,989,1038
5188,990,1040
5189,993,1039
5190,995,1037
5191,997,1034
5192,994,1037
5193,991,1040
5194,989,1036
5195,987,1036
5196,992,1038
5197,994,1042
5198,997,1044
5199,996,1040
5200,997,1034
5201,994,1036
5202,995,1043
5203,997,1045
5204,1002,1041
5205,1003,1042
5206,1001,1042
5207,1006,1044
5208,1008,1042
5209,1016,1041
5210,1021,1042
5211,1019,1044
5212,1016,1042
5213,1012,1038
5214,1014,1038
5215,1017,1045
5216,1021,1044
5217,1024,1042
5218,1024,1034
5219,1021,1036
5220,1024,1041
5221,1028,1042
5222,1031,1039
5223,1031,1038
5224,1027,1038
5225,1024,1040
5226,1021,1039
5227,1025,1038
5228,1028,1034
5229,1028,1035
5230,1025,1040
5231,1027,1039
5232,1031,1037
5233,1034,1040
5234,1037,1042
5235,1042,1044
5236,1043,1039
5237,1041,1036
5238,1041,1037
5239,1042,1043
5240,1041,1047
5241,1039,1044
5242,1036,1041
5243,1037,1041
5244,1038,1046
5245,1037,1046
5246,1032,1042
5247,1027,1041
5248,1026,1040
5249,1025,1043
5250,1029,1043
5251,1035,1042
5252,1037,1045
5253,1031,1045
5254,1018,1041
5255,1010,1037
5256,1011,1038
5257,1014,1044
5258,1021,1047
5259,1022,1042
5260,1023,1039
5261,1018,1041
5262,1019,1046
5263,1022,1047
5264,1023,1043
5265,1024,1038
5266,1020,1040
5267,1015,1042
5268,1015,1043
5269,1012,1039
5270,1015,1040
5271,1014,1041
5272,1011,1037
5273,1009,1034
5274,1009,1032
5275,1014,1034
5276,1019,1040
5277,1020,1040
5278,1016,1034
5279,1008,1032
5280,1011,1040
5281,1013,1041
5282,1014,1035
5283,1016,1030
5284,1012,1030
5285,1008,1031
5286,1005,1033
5287,1007,1029
5288,1009,1027
5289,1010,1029
5290,1009,1028
